"Notes"	"State"	"State Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"Arizona"	"04"	"< 1 year"	"1"	"2019"	"2019"	"Male"	"M"	0	41908	Unreliable
	"Arizona"	"04"	"< 1 year"	"1"	"2020"	"2020"	"Female"	"F"	0	39827	Unreliable
	"Arizona"	"04"	"< 1 year"	"1"	"2020"	"2020"	"Male"	"M"	0	41582	Unreliable
	"Arizona"	"04"	"< 1 year"	"1"	"2021"	"2021"	"Female"	"F"	0	37289	Unreliable
	"Arizona"	"04"	"< 1 year"	"1"	"2021"	"2021"	"Male"	"M"	0	38841	Unreliable
	"Arizona"	"04"	"< 1 year"	"1"	"2022 "	"2022"	"Female"	"F"	0	38575	Unreliable
	"Arizona"	"04"	"< 1 year"	"1"	"2022 "	"2022"	"Male"	"M"	0	40004	Unreliable
	"Arizona"	"04"	"1-4 years"	"1-4"	"2018"	"2018"	"Female"	"F"	0	172182	Unreliable
	"Arizona"	"04"	"1-4 years"	"1-4"	"2018"	"2018"	"Male"	"M"	0	180201	Unreliable
	"Arizona"	"04"	"1-4 years"	"1-4"	"2019"	"2019"	"Female"	"F"	0	170253	Unreliable
	"Arizona"	"04"	"1-4 years"	"1-4"	"2019"	"2019"	"Male"	"M"	0	177606	Unreliable
	"Arizona"	"04"	"1-4 years"	"1-4"	"2020"	"2020"	"Female"	"F"	0	168007	Unreliable
	"Arizona"	"04"	"1-4 years"	"1-4"	"2020"	"2020"	"Male"	"M"	0	175339	Unreliable
	"Arizona"	"04"	"1-4 years"	"1-4"	"2021"	"2021"	"Female"	"F"	0	159527	Unreliable
	"Arizona"	"04"	"1-4 years"	"1-4"	"2021"	"2021"	"Male"	"M"	0	166199	Unreliable
	"Arizona"	"04"	"1-4 years"	"1-4"	"2022 "	"2022"	"Female"	"F"	0	155037	Unreliable
	"Arizona"	"04"	"1-4 years"	"1-4"	"2022 "	"2022"	"Male"	"M"	0	161390	Unreliable
	"Arizona"	"04"	"5-14 years"	"5-14"	"2018"	"2018"	"Female"	"F"	0	455058	Unreliable
	"Arizona"	"04"	"5-14 years"	"5-14"	"2018"	"2018"	"Male"	"M"	Suppressed	473089	Suppressed
	"Arizona"	"04"	"5-14 years"	"5-14"	"2019"	"2019"	"Female"	"F"	Suppressed	456421	Suppressed
	"Arizona"	"04"	"5-14 years"	"5-14"	"2019"	"2019"	"Male"	"M"	Suppressed	474324	Suppressed
	"Arizona"	"04"	"5-14 years"	"5-14"	"2020"	"2020"	"Female"	"F"	Suppressed	459378	Suppressed
	"Arizona"	"04"	"5-14 years"	"5-14"	"2020"	"2020"	"Male"	"M"	Suppressed	477682	Suppressed
	"Arizona"	"04"	"5-14 years"	"5-14"	"2021"	"2021"	"Female"	"F"	0	451127	Unreliable
	"Arizona"	"04"	"5-14 years"	"5-14"	"2021"	"2021"	"Male"	"M"	Suppressed	471494	Suppressed
	"Arizona"	"04"	"5-14 years"	"5-14"	"2022 "	"2022"	"Female"	"F"	0	440830	Unreliable
	"Arizona"	"04"	"5-14 years"	"5-14"	"2022 "	"2022"	"Male"	"M"	Suppressed	460678	Suppressed
	"Arizona"	"04"	"15-24 years"	"15-24"	"2018"	"2018"	"Female"	"F"	10	467659	Unreliable
	"Arizona"	"04"	"15-24 years"	"15-24"	"2018"	"2018"	"Male"	"M"	94	498311	18.9
	"Arizona"	"04"	"15-24 years"	"15-24"	"2019"	"2019"	"Female"	"F"	11	472432	Unreliable
	"Arizona"	"04"	"15-24 years"	"15-24"	"2019"	"2019"	"Male"	"M"	67	501115	13.4
	"Arizona"	"04"	"15-24 years"	"15-24"	"2020"	"2020"	"Female"	"F"	11	479710	Unreliable
	"Arizona"	"04"	"15-24 years"	"15-24"	"2020"	"2020"	"Male"	"M"	95	506562	18.8
	"Arizona"	"04"	"15-24 years"	"15-24"	"2021"	"2021"	"Female"	"F"	12	474376	Unreliable
	"Arizona"	"04"	"15-24 years"	"15-24"	"2021"	"2021"	"Male"	"M"	95	500567	19.0
	"Arizona"	"04"	"15-24 years"	"15-24"	"2022 "	"2022"	"Female"	"F"	Suppressed	491282	Suppressed
	"Arizona"	"04"	"15-24 years"	"15-24"	"2022 "	"2022"	"Male"	"M"	95	520774	18.2
	"Arizona"	"04"	"25-34 years"	"25-34"	"2018"	"2018"	"Female"	"F"	11	474481	Unreliable
	"Arizona"	"04"	"25-34 years"	"25-34"	"2018"	"2018"	"Male"	"M"	95	511364	18.6
	"Arizona"	"04"	"25-34 years"	"25-34"	"2019"	"2019"	"Female"	"F"	13	484280	Unreliable
	"Arizona"	"04"	"25-34 years"	"25-34"	"2019"	"2019"	"Male"	"M"	113	522813	21.6
	"Arizona"	"04"	"25-34 years"	"25-34"	"2020"	"2020"	"Female"	"F"	21	495823	4.2
	"Arizona"	"04"	"25-34 years"	"25-34"	"2020"	"2020"	"Male"	"M"	122	535007	22.8
	"Arizona"	"04"	"25-34 years"	"25-34"	"2021"	"2021"	"Female"	"F"	23	483509	4.8
	"Arizona"	"04"	"25-34 years"	"25-34"	"2021"	"2021"	"Male"	"M"	121	517583	23.4
	"Arizona"	"04"	"25-34 years"	"25-34"	"2022 "	"2022"	"Female"	"F"	16	489235	Unreliable
	"Arizona"	"04"	"25-34 years"	"25-34"	"2022 "	"2022"	"Male"	"M"	127	529097	24.0
	"Arizona"	"04"	"35-44 years"	"35-44"	"2018"	"2018"	"Female"	"F"	18	434958	Unreliable
	"Arizona"	"04"	"35-44 years"	"35-44"	"2018"	"2018"	"Male"	"M"	66	445473	14.8
	"Arizona"	"04"	"35-44 years"	"35-44"	"2019"	"2019"	"Female"	"F"	18	442046	Unreliable
	"Arizona"	"04"	"35-44 years"	"35-44"	"2019"	"2019"	"Male"	"M"	89	453981	19.6
	"Arizona"	"04"	"35-44 years"	"35-44"	"2020"	"2020"	"Female"	"F"	23	450370	5.1
	"Arizona"	"04"	"35-44 years"	"35-44"	"2020"	"2020"	"Male"	"M"	74	463546	16.0
	"Arizona"	"04"	"35-44 years"	"35-44"	"2021"	"2021"	"Female"	"F"	18	446725	Unreliable
	"Arizona"	"04"	"35-44 years"	"35-44"	"2021"	"2021"	"Male"	"M"	97	468467	20.7
	"Arizona"	"04"	"35-44 years"	"35-44"	"2022 "	"2022"	"Female"	"F"	26	449148	5.8
	"Arizona"	"04"	"35-44 years"	"35-44"	"2022 "	"2022"	"Male"	"M"	114	476908	23.9
	"Arizona"	"04"	"45-54 years"	"45-54"	"2018"	"2018"	"Female"	"F"	18	429406	Unreliable
	"Arizona"	"04"	"45-54 years"	"45-54"	"2018"	"2018"	"Male"	"M"	96	421384	22.8
	"Arizona"	"04"	"45-54 years"	"45-54"	"2019"	"2019"	"Female"	"F"	28	429646	6.5
	"Arizona"	"04"	"45-54 years"	"45-54"	"2019"	"2019"	"Male"	"M"	91	422444	21.5
	"Arizona"	"04"	"45-54 years"	"45-54"	"2020"	"2020"	"Female"	"F"	15	433764	Unreliable
	"Arizona"	"04"	"45-54 years"	"45-54"	"2020"	"2020"	"Male"	"M"	94	425920	22.1
	"Arizona"	"04"	"45-54 years"	"45-54"	"2021"	"2021"	"Female"	"F"	24	423119	5.7
	"Arizona"	"04"	"45-54 years"	"45-54"	"2021"	"2021"	"Male"	"M"	84	424562	19.8
	"Arizona"	"04"	"45-54 years"	"45-54"	"2022 "	"2022"	"Female"	"F"	15	423304	Unreliable
	"Arizona"	"04"	"45-54 years"	"45-54"	"2022 "	"2022"	"Male"	"M"	102	428586	23.8
	"Arizona"	"04"	"55-64 years"	"55-64"	"2018"	"2018"	"Female"	"F"	17	453093	Unreliable
	"Arizona"	"04"	"55-64 years"	"55-64"	"2018"	"2018"	"Male"	"M"	129	413184	31.2
	"Arizona"	"04"	"55-64 years"	"55-64"	"2019"	"2019"	"Female"	"F"	19	460049	Unreliable
	"Arizona"	"04"	"55-64 years"	"55-64"	"2019"	"2019"	"Male"	"M"	102	420745	24.2
	"Arizona"	"04"	"55-64 years"	"55-64"	"2020"	"2020"	"Female"	"F"	28	466773	6.0
	"Arizona"	"04"	"55-64 years"	"55-64"	"2020"	"2020"	"Male"	"M"	108	428136	25.2
	"Arizona"	"04"	"55-64 years"	"55-64"	"2021"	"2021"	"Female"	"F"	23	452647	5.1
	"Arizona"	"04"	"55-64 years"	"55-64"	"2021"	"2021"	"Male"	"M"	110	427238	25.7
	"Arizona"	"04"	"55-64 years"	"55-64"	"2022 "	"2022"	"Female"	"F"	25	446674	5.6
	"Arizona"	"04"	"55-64 years"	"55-64"	"2022 "	"2022"	"Male"	"M"	146	425289	34.3
	"Arizona"	"04"	"65-74 years"	"65-74"	"2018"	"2018"	"Female"	"F"	17	386574	Unreliable
	"Arizona"	"04"	"65-74 years"	"65-74"	"2018"	"2018"	"Male"	"M"	115	339588	33.9
	"Arizona"	"04"	"65-74 years"	"65-74"	"2019"	"2019"	"Female"	"F"	19	401078	Unreliable
	"Arizona"	"04"	"65-74 years"	"65-74"	"2019"	"2019"	"Male"	"M"	91	350621	26.0
	"Arizona"	"04"	"65-74 years"	"65-74"	"2020"	"2020"	"Female"	"F"	13	420854	Unreliable
	"Arizona"	"04"	"65-74 years"	"65-74"	"2020"	"2020"	"Male"	"M"	85	366051	23.2
	"Arizona"	"04"	"65-74 years"	"65-74"	"2021"	"2021"	"Female"	"F"	16	415187	Unreliable
	"Arizona"	"04"	"65-74 years"	"65-74"	"2021"	"2021"	"Male"	"M"	118	367813	32.1
	"Arizona"	"04"	"65-74 years"	"65-74"	"2022 "	"2022"	"Female"	"F"	18	415285	Unreliable
	"Arizona"	"04"	"65-74 years"	"65-74"	"2022 "	"2022"	"Male"	"M"	128	365422	35.0
	"Arizona"	"04"	"75-84 years"	"75-84"	"2018"	"2018"	"Female"	"F"	Suppressed	208008	Suppressed
	"Arizona"	"04"	"75-84 years"	"75-84"	"2018"	"2018"	"Male"	"M"	74	181805	40.7
	"Arizona"	"04"	"75-84 years"	"75-84"	"2019"	"2019"	"Female"	"F"	Suppressed	220061	Suppressed
	"Arizona"	"04"	"75-84 years"	"75-84"	"2019"	"2019"	"Male"	"M"	87	191136	45.5
	"Arizona"	"04"	"75-84 years"	"75-84"	"2020"	"2020"	"Female"	"F"	10	232794	Unreliable
	"Arizona"	"04"	"75-84 years"	"75-84"	"2020"	"2020"	"Male"	"M"	85	202178	42.0
	"Arizona"	"04"	"75-84 years"	"75-84"	"2021"	"2021"	"Female"	"F"	Suppressed	222181	Suppressed
	"Arizona"	"04"	"75-84 years"	"75-84"	"2021"	"2021"	"Male"	"M"	88	194174	45.3
	"Arizona"	"04"	"75-84 years"	"75-84"	"2022 "	"2022"	"Female"	"F"	Suppressed	242889	Suppressed
	"Arizona"	"04"	"75-84 years"	"75-84"	"2022 "	"2022"	"Male"	"M"	106	209430	50.6
	"Arizona"	"04"	"85+ years"	"85+"	"2018"	"2018"	"Female"	"F"	Suppressed	84094	Suppressed
	"Arizona"	"04"	"85+ years"	"85+"	"2018"	"2018"	"Male"	"M"	29	58181	49.8
	"Arizona"	"04"	"85+ years"	"85+"	"2019"	"2019"	"Female"	"F"	Suppressed	85133	Suppressed
	"Arizona"	"04"	"85+ years"	"85+"	"2019"	"2019"	"Male"	"M"	45	60604	74.3
	"Arizona"	"04"	"85+ years"	"85+"	"2020"	"2020"	"Female"	"F"	Suppressed	88175	Suppressed
	"Arizona"	"04"	"85+ years"	"85+"	"2020"	"2020"	"Male"	"M"	40	63923	62.6
	"Arizona"	"04"	"85+ years"	"85+"	"2021"	"2021"	"Female"	"F"	0	76915	Unreliable
	"Arizona"	"04"	"85+ years"	"85+"	"2021"	"2021"	"Male"	"M"	38	56776	66.9
	"Arizona"	"04"	"85+ years"	"85+"	"2022 "	"2022"	"Female"	"F"	Suppressed	87904	Suppressed
	"Arizona"	"04"	"85+ years"	"85+"	"2022 "	"2022"	"Male"	"M"	41	61456	66.7
	"Arizona"	"04"	"Not Stated"	"NS"	"2018"	"2018"	"Female"	"F"	0	Not Applicable	Not Applicable
	"Arizona"	"04"	"Not Stated"	"NS"	"2018"	"2018"	"Male"	"M"	0	Not Applicable	Not Applicable
	"Arizona"	"04"	"Not Stated"	"NS"	"2019"	"2019"	"Female"	"F"	0	Not Applicable	Not Applicable
	"Arizona"	"04"	"Not Stated"	"NS"	"2019"	"2019"	"Male"	"M"	0	Not Applicable	Not Applicable
	"Arizona"	"04"	"Not Stated"	"NS"	"2020"	"2020"	"Female"	"F"	0	Not Applicable	Not Applicable
	"Arizona"	"04"	"Not Stated"	"NS"	"2020"	"2020"	"Male"	"M"	0	Not Applicable	Not Applicable
	"Arizona"	"04"	"Not Stated"	"NS"	"2021"	"2021"	"Female"	"F"	0	Not Applicable	Not Applicable
	"Arizona"	"04"	"Not Stated"	"NS"	"2021"	"2021"	"Male"	"M"	0	Not Applicable	Not Applicable
	"Arizona"	"04"	"Not Stated"	"NS"	"2022 "	"2022"	"Female"	"F"	0	Not Applicable	Not Applicable
	"Arizona"	"04"	"Not Stated"	"NS"	"2022 "	"2022"	"Male"	"M"	0	Not Applicable	Not Applicable
	"Arkansas"	"05"	"< 1 year"	"1"	"2018"	"2018"	"Female"	"F"	0	17998	Unreliable
	"Arkansas"	"05"	"< 1 year"	"1"	"2018"	"2018"	"Male"	"M"	0	18903	Unreliable
	"Arkansas"	"05"	"< 1 year"	"1"	"2019"	"2019"	"Female"	"F"	0	17744	Unreliable
	"Arkansas"	"05"	"< 1 year"	"1"	"2019"	"2019"	"Male"	"M"	0	18611	Unreliable
	"Arkansas"	"05"	"< 1 year"	"1"	"2020"	"2020"	"Female"	"F"	0	17617	Unreliable
	"Arkansas"	"05"	"< 1 year"	"1"	"2020"	"2020"	"Male"	"M"	0	18418	Unreliable
	"Arkansas"	"05"	"< 1 year"	"1"	"2021"	"2021"	"Female"	"F"	0	16986	Unreliable
	"Arkansas"	"05"	"< 1 year"	"1"	"2021"	"2021"	"Male"	"M"	0	17734	Unreliable
	"Arkansas"	"05"	"< 1 year"	"1"	"2022 "	"2022"	"Female"	"F"	0	17578	Unreliable
	"Arkansas"	"05"	"< 1 year"	"1"	"2022 "	"2022"	"Male"	"M"	0	18402	Unreliable
	"Arkansas"	"05"	"1-4 years"	"1-4"	"2018"	"2018"	"Female"	"F"	0	74614	Unreliable
	"Arkansas"	"05"	"1-4 years"	"1-4"	"2018"	"2018"	"Male"	"M"	0	78828	Unreliable
	"Arkansas"	"05"	"1-4 years"	"1-4"	"2019"	"2019"	"Female"	"F"	0	74065	Unreliable
	"Arkansas"	"05"	"1-4 years"	"1-4"	"2019"	"2019"	"Male"	"M"	0	78044	Unreliable
	"Arkansas"	"05"	"1-4 years"	"1-4"	"2020"	"2020"	"Female"	"F"	0	73425	Unreliable
	"Arkansas"	"05"	"1-4 years"	"1-4"	"2020"	"2020"	"Male"	"M"	0	76832	Unreliable
	"Arkansas"	"05"	"1-4 years"	"1-4"	"2021"	"2021"	"Female"	"F"	0	71594	Unreliable
	"Arkansas"	"05"	"1-4 years"	"1-4"	"2021"	"2021"	"Male"	"M"	0	75246	Unreliable
	"Arkansas"	"05"	"1-4 years"	"1-4"	"2022 "	"2022"	"Female"	"F"	0	70401	Unreliable
	"Arkansas"	"05"	"1-4 years"	"1-4"	"2022 "	"2022"	"Male"	"M"	0	74008	Unreliable
	"Arkansas"	"05"	"5-14 years"	"5-14"	"2018"	"2018"	"Female"	"F"	Suppressed	192507	Suppressed
	"Arkansas"	"05"	"5-14 years"	"5-14"	"2018"	"2018"	"Male"	"M"	Suppressed	201563	Suppressed
	"Arkansas"	"05"	"5-14 years"	"5-14"	"2019"	"2019"	"Female"	"F"	0	191932	Unreliable
	"Arkansas"	"05"	"5-14 years"	"5-14"	"2019"	"2019"	"Male"	"M"	Suppressed	201281	Suppressed
	"Arkansas"	"05"	"5-14 years"	"5-14"	"2020"	"2020"	"Female"	"F"	Suppressed	192001	Suppressed
	"Arkansas"	"05"	"5-14 years"	"5-14"	"2020"	"2020"	"Male"	"M"	Suppressed	201669	Suppressed
	"Arkansas"	"05"	"5-14 years"	"5-14"	"2021"	"2021"	"Female"	"F"	Suppressed	193753	Suppressed
	"Arkansas"	"05"	"5-14 years"	"5-14"	"2021"	"2021"	"Male"	"M"	Suppressed	204442	Suppressed
	"Arkansas"	"05"	"5-14 years"	"5-14"	"2022 "	"2022"	"Female"	"F"	0	190886	Unreliable
	"Arkansas"	"05"	"5-14 years"	"5-14"	"2022 "	"2022"	"Male"	"M"	Suppressed	201081	Suppressed
	"Arkansas"	"05"	"15-24 years"	"15-24"	"2018"	"2018"	"Female"	"F"	Suppressed	195320	Suppressed
	"Arkansas"	"05"	"15-24 years"	"15-24"	"2018"	"2018"	"Male"	"M"	32	204025	15.7
	"Arkansas"	"05"	"15-24 years"	"15-24"	"2019"	"2019"	"Female"	"F"	Suppressed	194710	Suppressed
	"Arkansas"	"05"	"15-24 years"	"15-24"	"2019"	"2019"	"Male"	"M"	50	202828	24.7
	"Arkansas"	"05"	"15-24 years"	"15-24"	"2020"	"2020"	"Female"	"F"	Suppressed	195200	Suppressed
	"Arkansas"	"05"	"15-24 years"	"15-24"	"2020"	"2020"	"Male"	"M"	44	203184	21.7
	"Arkansas"	"05"	"15-24 years"	"15-24"	"2021"	"2021"	"Female"	"F"	Suppressed	196798	Suppressed
	"Arkansas"	"05"	"15-24 years"	"15-24"	"2021"	"2021"	"Male"	"M"	38	204767	18.6
	"Arkansas"	"05"	"15-24 years"	"15-24"	"2022 "	"2022"	"Female"	"F"	Suppressed	202873	Suppressed
	"Arkansas"	"05"	"15-24 years"	"15-24"	"2022 "	"2022"	"Male"	"M"	34	212121	16.0
	"Arkansas"	"05"	"25-34 years"	"25-34"	"2018"	"2018"	"Female"	"F"	12	197506	Unreliable
	"Arkansas"	"05"	"25-34 years"	"25-34"	"2018"	"2018"	"Male"	"M"	48	199082	24.1
	"Arkansas"	"05"	"25-34 years"	"25-34"	"2019"	"2019"	"Female"	"F"	Suppressed	197560	Suppressed
	"Arkansas"	"05"	"25-34 years"	"25-34"	"2019"	"2019"	"Male"	"M"	42	199308	21.1
	"Arkansas"	"05"	"25-34 years"	"25-34"	"2020"	"2020"	"Female"	"F"	Suppressed	198362	Suppressed
	"Arkansas"	"05"	"25-34 years"	"25-34"	"2020"	"2020"	"Male"	"M"	49	200511	24.4
	"Arkansas"	"05"	"25-34 years"	"25-34"	"2021"	"2021"	"Female"	"F"	11	196522	Unreliable
	"Arkansas"	"05"	"25-34 years"	"25-34"	"2021"	"2021"	"Male"	"M"	46	197121	23.3
	"Arkansas"	"05"	"25-34 years"	"25-34"	"2022 "	"2022"	"Female"	"F"	Suppressed	196627	Suppressed
	"Arkansas"	"05"	"25-34 years"	"25-34"	"2022 "	"2022"	"Male"	"M"	48	200471	23.9
	"Arkansas"	"05"	"35-44 years"	"35-44"	"2018"	"2018"	"Female"	"F"	14	185172	Unreliable
	"Arkansas"	"05"	"35-44 years"	"35-44"	"2018"	"2018"	"Male"	"M"	34	183346	18.5
	"Arkansas"	"05"	"35-44 years"	"35-44"	"2019"	"2019"	"Female"	"F"	10	186049	Unreliable
	"Arkansas"	"05"	"35-44 years"	"35-44"	"2019"	"2019"	"Male"	"M"	36	184214	19.5
	"Arkansas"	"05"	"35-44 years"	"35-44"	"2020"	"2020"	"Female"	"F"	Suppressed	187622	Suppressed
	"Arkansas"	"05"	"35-44 years"	"35-44"	"2020"	"2020"	"Male"	"M"	49	185108	26.5
	"Arkansas"	"05"	"35-44 years"	"35-44"	"2021"	"2021"	"Female"	"F"	18	189719	Unreliable
	"Arkansas"	"05"	"35-44 years"	"35-44"	"2021"	"2021"	"Male"	"M"	45	189721	23.7
	"Arkansas"	"05"	"35-44 years"	"35-44"	"2022 "	"2022"	"Female"	"F"	12	189942	Unreliable
	"Arkansas"	"05"	"35-44 years"	"35-44"	"2022 "	"2022"	"Male"	"M"	48	191876	25.0
	"Arkansas"	"05"	"45-54 years"	"45-54"	"2018"	"2018"	"Female"	"F"	10	187287	Unreliable
	"Arkansas"	"05"	"45-54 years"	"45-54"	"2018"	"2018"	"Male"	"M"	47	181380	25.9
	"Arkansas"	"05"	"45-54 years"	"45-54"	"2019"	"2019"	"Female"	"F"	10	183608	Unreliable
	"Arkansas"	"05"	"45-54 years"	"45-54"	"2019"	"2019"	"Male"	"M"	41	177974	23.0
	"Arkansas"	"05"	"45-54 years"	"45-54"	"2020"	"2020"	"Female"	"F"	Suppressed	181982	Suppressed
	"Arkansas"	"05"	"45-54 years"	"45-54"	"2020"	"2020"	"Male"	"M"	42	176085	23.9
	"Arkansas"	"05"	"45-54 years"	"45-54"	"2021"	"2021"	"Female"	"F"	15	180217	Unreliable
	"Arkansas"	"05"	"45-54 years"	"45-54"	"2021"	"2021"	"Male"	"M"	46	178274	25.8
	"Arkansas"	"05"	"45-54 years"	"45-54"	"2022 "	"2022"	"Female"	"F"	Suppressed	179356	Suppressed
	"Arkansas"	"05"	"45-54 years"	"45-54"	"2022 "	"2022"	"Male"	"M"	50	179347	27.9
	"Arkansas"	"05"	"55-64 years"	"55-64"	"2018"	"2018"	"Female"	"F"	Suppressed	199462	Suppressed
	"Arkansas"	"05"	"55-64 years"	"55-64"	"2018"	"2018"	"Male"	"M"	50	185005	27.0
	"Arkansas"	"05"	"55-64 years"	"55-64"	"2019"	"2019"	"Female"	"F"	10	200176	Unreliable
	"Arkansas"	"05"	"55-64 years"	"55-64"	"2019"	"2019"	"Male"	"M"	53	185818	28.5
	"Arkansas"	"05"	"55-64 years"	"55-64"	"2020"	"2020"	"Female"	"F"	18	200163	Unreliable
	"Arkansas"	"05"	"55-64 years"	"55-64"	"2020"	"2020"	"Male"	"M"	50	186037	26.9
	"Arkansas"	"05"	"55-64 years"	"55-64"	"2021"	"2021"	"Female"	"F"	Suppressed	196927	Suppressed
	"Arkansas"	"05"	"55-64 years"	"55-64"	"2021"	"2021"	"Male"	"M"	51	187969	27.1
	"Arkansas"	"05"	"55-64 years"	"55-64"	"2022 "	"2022"	"Female"	"F"	11	193058	Unreliable
	"Arkansas"	"05"	"55-64 years"	"55-64"	"2022 "	"2022"	"Male"	"M"	33	185254	17.8
	"Arkansas"	"05"	"65-74 years"	"65-74"	"2018"	"2018"	"Female"	"F"	Suppressed	157942	Suppressed
	"Arkansas"	"05"	"65-74 years"	"65-74"	"2018"	"2018"	"Male"	"M"	39	138069	28.2
	"Arkansas"	"05"	"65-74 years"	"65-74"	"2019"	"2019"	"Female"	"F"	Suppressed	161754	Suppressed
	"Arkansas"	"05"	"65-74 years"	"65-74"	"2019"	"2019"	"Male"	"M"	32	141075	22.7
	"Arkansas"	"05"	"65-74 years"	"65-74"	"2020"	"2020"	"Female"	"F"	Suppressed	166123	Suppressed
	"Arkansas"	"05"	"65-74 years"	"65-74"	"2020"	"2020"	"Male"	"M"	34	144366	23.6
	"Arkansas"	"05"	"65-74 years"	"65-74"	"2021"	"2021"	"Female"	"F"	Suppressed	167567	Suppressed
	"Arkansas"	"05"	"65-74 years"	"65-74"	"2021"	"2021"	"Male"	"M"	46	147855	31.1
	"Arkansas"	"05"	"65-74 years"	"65-74"	"2022 "	"2022"	"Female"	"F"	11	167300	Unreliable
	"Arkansas"	"05"	"65-74 years"	"65-74"	"2022 "	"2022"	"Male"	"M"	41	147414	27.8
	"Arkansas"	"05"	"75-84 years"	"75-84"	"2018"	"2018"	"Female"	"F"	Suppressed	87831	Suppressed
	"Arkansas"	"05"	"75-84 years"	"75-84"	"2018"	"2018"	"Male"	"M"	30	68968	43.5
	"Arkansas"	"05"	"75-84 years"	"75-84"	"2019"	"2019"	"Female"	"F"	0	90236	Unreliable
	"Arkansas"	"05"	"75-84 years"	"75-84"	"2019"	"2019"	"Male"	"M"	27	70905	38.1
	"Arkansas"	"05"	"75-84 years"	"75-84"	"2020"	"2020"	"Female"	"F"	Suppressed	92229	Suppressed
	"Arkansas"	"05"	"75-84 years"	"75-84"	"2020"	"2020"	"Male"	"M"	34	72483	46.9
	"Arkansas"	"05"	"75-84 years"	"75-84"	"2021"	"2021"	"Female"	"F"	Suppressed	88346	Suppressed
	"Arkansas"	"05"	"75-84 years"	"75-84"	"2021"	"2021"	"Male"	"M"	36	70242	51.3
	"Arkansas"	"05"	"75-84 years"	"75-84"	"2022 "	"2022"	"Female"	"F"	Suppressed	94703	Suppressed
	"Arkansas"	"05"	"75-84 years"	"75-84"	"2022 "	"2022"	"Male"	"M"	27	74622	36.2
	"Arkansas"	"05"	"85+ years"	"85+"	"2018"	"2018"	"Female"	"F"	0	38043	Unreliable
	"Arkansas"	"05"	"85+ years"	"85+"	"2018"	"2018"	"Male"	"M"	Suppressed	20974	Suppressed
	"Arkansas"	"05"	"85+ years"	"85+"	"2019"	"2019"	"Female"	"F"	0	38354	Unreliable
	"Arkansas"	"05"	"85+ years"	"85+"	"2019"	"2019"	"Male"	"M"	11	21558	Unreliable
	"Arkansas"	"05"	"85+ years"	"85+"	"2020"	"2020"	"Female"	"F"	Suppressed	38942	Suppressed
	"Arkansas"	"05"	"85+ years"	"85+"	"2020"	"2020"	"Male"	"M"	11	22163	Unreliable
	"Arkansas"	"05"	"85+ years"	"85+"	"2021"	"2021"	"Female"	"F"	Suppressed	34284	Suppressed
	"Arkansas"	"05"	"85+ years"	"85+"	"2021"	"2021"	"Male"	"M"	14	19807	Unreliable
	"Arkansas"	"05"	"85+ years"	"85+"	"2022 "	"2022"	"Female"	"F"	0	37436	Unreliable
	"Arkansas"	"05"	"85+ years"	"85+"	"2022 "	"2022"	"Male"	"M"	Suppressed	20881	Suppressed
	"Arkansas"	"05"	"Not Stated"	"NS"	"2018"	"2018"	"Female"	"F"	0	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Not Stated"	"NS"	"2018"	"2018"	"Male"	"M"	0	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Not Stated"	"NS"	"2019"	"2019"	"Female"	"F"	0	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Not Stated"	"NS"	"2019"	"2019"	"Male"	"M"	0	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Not Stated"	"NS"	"2020"	"2020"	"Female"	"F"	0	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Not Stated"	"NS"	"2020"	"2020"	"Male"	"M"	0	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Not Stated"	"NS"	"2021"	"2021"	"Female"	"F"	0	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Not Stated"	"NS"	"2021"	"2021"	"Male"	"M"	0	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Not Stated"	"NS"	"2022 "	"2022"	"Female"	"F"	0	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Not Stated"	"NS"	"2022 "	"2022"	"Male"	"M"	0	Not Applicable	Not Applicable
	"California"	"06"	"< 1 year"	"1"	"2018"	"2018"	"Female"	"F"	0	233156	Unreliable
	"California"	"06"	"< 1 year"	"1"	"2018"	"2018"	"Male"	"M"	0	244164	Unreliable
	"California"	"06"	"< 1 year"	"1"	"2019"	"2019"	"Female"	"F"	0	225948	Unreliable
	"California"	"06"	"< 1 year"	"1"	"2019"	"2019"	"Male"	"M"	0	236641	Unreliable
	"California"	"06"	"< 1 year"	"1"	"2020"	"2020"	"Female"	"F"	0	218579	Unreliable
	"California"	"06"	"< 1 year"	"1"	"2020"	"2020"	"Male"	"M"	0	228285	Unreliable
	"California"	"06"	"< 1 year"	"1"	"2021"	"2021"	"Female"	"F"	0	206419	Unreliable
	"California"	"06"	"< 1 year"	"1"	"2021"	"2021"	"Male"	"M"	0	216442	Unreliable
