"Notes"	"State"	"State Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Arkansas"	"05"	"5-14 years"	"5-14"	"Female"	"F"	"2021"	"2021"	Suppressed	193753	Suppressed
	"Arkansas"	"05"	"5-14 years"	"5-14"	"Female"	"F"	"2022 "	"2022"	0	190886	Unreliable
	"Arkansas"	"05"	"5-14 years"	"5-14"	"Male"	"M"	"2018"	"2018"	Suppressed	201563	Suppressed
	"Arkansas"	"05"	"5-14 years"	"5-14"	"Male"	"M"	"2019"	"2019"	Suppressed	201281	Suppressed
	"Arkansas"	"05"	"5-14 years"	"5-14"	"Male"	"M"	"2020"	"2020"	Suppressed	201669	Suppressed
	"Arkansas"	"05"	"5-14 years"	"5-14"	"Male"	"M"	"2021"	"2021"	Suppressed	204442	Suppressed
	"Arkansas"	"05"	"5-14 years"	"5-14"	"Male"	"M"	"2022 "	"2022"	Suppressed	201081	Suppressed
	"Arkansas"	"05"	"15-24 years"	"15-24"	"Female"	"F"	"2018"	"2018"	Suppressed	195320	Suppressed
	"Arkansas"	"05"	"15-24 years"	"15-24"	"Female"	"F"	"2019"	"2019"	Suppressed	194710	Suppressed
	"Arkansas"	"05"	"15-24 years"	"15-24"	"Female"	"F"	"2020"	"2020"	Suppressed	195200	Suppressed
	"Arkansas"	"05"	"15-24 years"	"15-24"	"Female"	"F"	"2021"	"2021"	Suppressed	196798	Suppressed
	"Arkansas"	"05"	"15-24 years"	"15-24"	"Female"	"F"	"2022 "	"2022"	Suppressed	202873	Suppressed
	"Arkansas"	"05"	"15-24 years"	"15-24"	"Male"	"M"	"2018"	"2018"	32	204025	15.7
	"Arkansas"	"05"	"15-24 years"	"15-24"	"Male"	"M"	"2019"	"2019"	50	202828	24.7
	"Arkansas"	"05"	"15-24 years"	"15-24"	"Male"	"M"	"2020"	"2020"	44	203184	21.7
	"Arkansas"	"05"	"15-24 years"	"15-24"	"Male"	"M"	"2021"	"2021"	38	204767	18.6
	"Arkansas"	"05"	"15-24 years"	"15-24"	"Male"	"M"	"2022 "	"2022"	34	212121	16.0
	"Arkansas"	"05"	"25-34 years"	"25-34"	"Female"	"F"	"2018"	"2018"	12	197506	Unreliable
	"Arkansas"	"05"	"25-34 years"	"25-34"	"Female"	"F"	"2019"	"2019"	Suppressed	197560	Suppressed
	"Arkansas"	"05"	"25-34 years"	"25-34"	"Female"	"F"	"2020"	"2020"	Suppressed	198362	Suppressed
	"Arkansas"	"05"	"25-34 years"	"25-34"	"Female"	"F"	"2021"	"2021"	11	196522	Unreliable
	"Arkansas"	"05"	"25-34 years"	"25-34"	"Female"	"F"	"2022 "	"2022"	Suppressed	196627	Suppressed
	"Arkansas"	"05"	"25-34 years"	"25-34"	"Male"	"M"	"2018"	"2018"	48	199082	24.1
	"Arkansas"	"05"	"25-34 years"	"25-34"	"Male"	"M"	"2019"	"2019"	42	199308	21.1
	"Arkansas"	"05"	"25-34 years"	"25-34"	"Male"	"M"	"2020"	"2020"	49	200511	24.4
	"Arkansas"	"05"	"25-34 years"	"25-34"	"Male"	"M"	"2021"	"2021"	46	197121	23.3
	"Arkansas"	"05"	"25-34 years"	"25-34"	"Male"	"M"	"2022 "	"2022"	48	200471	23.9
	"Arkansas"	"05"	"35-44 years"	"35-44"	"Female"	"F"	"2018"	"2018"	14	185172	Unreliable
	"Arkansas"	"05"	"35-44 years"	"35-44"	"Female"	"F"	"2019"	"2019"	10	186049	Unreliable
	"Arkansas"	"05"	"35-44 years"	"35-44"	"Female"	"F"	"2020"	"2020"	Suppressed	187622	Suppressed
	"Arkansas"	"05"	"35-44 years"	"35-44"	"Female"	"F"	"2021"	"2021"	18	189719	Unreliable
	"Arkansas"	"05"	"35-44 years"	"35-44"	"Female"	"F"	"2022 "	"2022"	12	189942	Unreliable
	"Arkansas"	"05"	"35-44 years"	"35-44"	"Male"	"M"	"2018"	"2018"	34	183346	18.5
	"Arkansas"	"05"	"35-44 years"	"35-44"	"Male"	"M"	"2019"	"2019"	36	184214	19.5
	"Arkansas"	"05"	"35-44 years"	"35-44"	"Male"	"M"	"2020"	"2020"	49	185108	26.5
	"Arkansas"	"05"	"35-44 years"	"35-44"	"Male"	"M"	"2021"	"2021"	45	189721	23.7
	"Arkansas"	"05"	"35-44 years"	"35-44"	"Male"	"M"	"2022 "	"2022"	48	191876	25.0
	"Arkansas"	"05"	"45-54 years"	"45-54"	"Female"	"F"	"2018"	"2018"	10	187287	Unreliable
	"Arkansas"	"05"	"45-54 years"	"45-54"	"Female"	"F"	"2019"	"2019"	10	183608	Unreliable
	"Arkansas"	"05"	"45-54 years"	"45-54"	"Female"	"F"	"2020"	"2020"	Suppressed	181982	Suppressed
	"Arkansas"	"05"	"45-54 years"	"45-54"	"Female"	"F"	"2021"	"2021"	15	180217	Unreliable
	"Arkansas"	"05"	"45-54 years"	"45-54"	"Female"	"F"	"2022 "	"2022"	Suppressed	179356	Suppressed
	"Arkansas"	"05"	"45-54 years"	"45-54"	"Male"	"M"	"2018"	"2018"	47	181380	25.9
	"Arkansas"	"05"	"45-54 years"	"45-54"	"Male"	"M"	"2019"	"2019"	41	177974	23.0
	"Arkansas"	"05"	"45-54 years"	"45-54"	"Male"	"M"	"2020"	"2020"	42	176085	23.9
	"Arkansas"	"05"	"45-54 years"	"45-54"	"Male"	"M"	"2021"	"2021"	46	178274	25.8
	"Arkansas"	"05"	"45-54 years"	"45-54"	"Male"	"M"	"2022 "	"2022"	50	179347	27.9
	"Arkansas"	"05"	"55-64 years"	"55-64"	"Female"	"F"	"2018"	"2018"	Suppressed	199462	Suppressed
	"Arkansas"	"05"	"55-64 years"	"55-64"	"Female"	"F"	"2019"	"2019"	10	200176	Unreliable
	"Arkansas"	"05"	"55-64 years"	"55-64"	"Female"	"F"	"2020"	"2020"	18	200163	Unreliable
	"Arkansas"	"05"	"55-64 years"	"55-64"	"Female"	"F"	"2021"	"2021"	Suppressed	196927	Suppressed
	"Arkansas"	"05"	"55-64 years"	"55-64"	"Female"	"F"	"2022 "	"2022"	11	193058	Unreliable
	"Arkansas"	"05"	"55-64 years"	"55-64"	"Male"	"M"	"2018"	"2018"	50	185005	27.0
	"Arkansas"	"05"	"55-64 years"	"55-64"	"Male"	"M"	"2019"	"2019"	53	185818	28.5
	"Arkansas"	"05"	"55-64 years"	"55-64"	"Male"	"M"	"2020"	"2020"	50	186037	26.9
	"Arkansas"	"05"	"55-64 years"	"55-64"	"Male"	"M"	"2021"	"2021"	51	187969	27.1
	"Arkansas"	"05"	"55-64 years"	"55-64"	"Male"	"M"	"2022 "	"2022"	33	185254	17.8
	"Arkansas"	"05"	"65-74 years"	"65-74"	"Female"	"F"	"2018"	"2018"	Suppressed	157942	Suppressed
	"Arkansas"	"05"	"65-74 years"	"65-74"	"Female"	"F"	"2019"	"2019"	Suppressed	161754	Suppressed
	"Arkansas"	"05"	"65-74 years"	"65-74"	"Female"	"F"	"2020"	"2020"	Suppressed	166123	Suppressed
	"Arkansas"	"05"	"65-74 years"	"65-74"	"Female"	"F"	"2021"	"2021"	Suppressed	167567	Suppressed
	"Arkansas"	"05"	"65-74 years"	"65-74"	"Female"	"F"	"2022 "	"2022"	11	167300	Unreliable
	"Arkansas"	"05"	"65-74 years"	"65-74"	"Male"	"M"	"2018"	"2018"	39	138069	28.2
	"Arkansas"	"05"	"65-74 years"	"65-74"	"Male"	"M"	"2019"	"2019"	32	141075	22.7
	"Arkansas"	"05"	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	34	144366	23.6
	"Arkansas"	"05"	"65-74 years"	"65-74"	"Male"	"M"	"2021"	"2021"	46	147855	31.1
	"Arkansas"	"05"	"65-74 years"	"65-74"	"Male"	"M"	"2022 "	"2022"	41	147414	27.8
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"2018"	"2018"	Suppressed	87831	Suppressed
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"2019"	"2019"	0	90236	Unreliable
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"2020"	"2020"	Suppressed	92229	Suppressed
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"2021"	"2021"	Suppressed	88346	Suppressed
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"2022 "	"2022"	Suppressed	94703	Suppressed
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"2018"	"2018"	30	68968	43.5
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"2019"	"2019"	27	70905	38.1
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	34	72483	46.9
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"2021"	"2021"	36	70242	51.3
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"2022 "	"2022"	27	74622	36.2
	"California"	"06"	"5-14 years"	"5-14"	"Female"	"F"	"2018"	"2018"	0	2463135	Unreliable
	"California"	"06"	"5-14 years"	"5-14"	"Female"	"F"	"2019"	"2019"	0	2448261	Unreliable
	"California"	"06"	"5-14 years"	"5-14"	"Female"	"F"	"2020"	"2020"	0	2429645	Unreliable
	"California"	"06"	"5-14 years"	"5-14"	"Female"	"F"	"2021"	"2021"	Suppressed	2438524	Suppressed
	"California"	"06"	"5-14 years"	"5-14"	"Female"	"F"	"2022 "	"2022"	Suppressed	2356962	Suppressed
	"California"	"06"	"5-14 years"	"5-14"	"Male"	"M"	"2018"	"2018"	Suppressed	2573740	Suppressed
	"California"	"06"	"5-14 years"	"5-14"	"Male"	"M"	"2019"	"2019"	Suppressed	2559726	Suppressed
	"California"	"06"	"5-14 years"	"5-14"	"Male"	"M"	"2020"	"2020"	10	2544259	Unreliable
	"California"	"06"	"5-14 years"	"5-14"	"Male"	"M"	"2021"	"2021"	Suppressed	2563633	Suppressed
	"California"	"06"	"5-14 years"	"5-14"	"Male"	"M"	"2022 "	"2022"	Suppressed	2477331	Suppressed
	"California"	"06"	"15-24 years"	"15-24"	"Female"	"F"	"2018"	"2018"	15	2561700	Unreliable
	"California"	"06"	"15-24 years"	"15-24"	"Female"	"F"	"2019"	"2019"	11	2529044	Unreliable
	"California"	"06"	"15-24 years"	"15-24"	"Female"	"F"	"2020"	"2020"	14	2495067	Unreliable
	"California"	"06"	"15-24 years"	"15-24"	"Female"	"F"	"2021"	"2021"	16	2494647	Unreliable
	"California"	"06"	"15-24 years"	"15-24"	"Female"	"F"	"2022 "	"2022"	11	2539448	Unreliable
	"California"	"06"	"15-24 years"	"15-24"	"Male"	"M"	"2018"	"2018"	130	2695475	4.8
	"California"	"06"	"15-24 years"	"15-24"	"Male"	"M"	"2019"	"2019"	126	2651929	4.8
	"California"	"06"	"15-24 years"	"15-24"	"Male"	"M"	"2020"	"2020"	124	2616386	4.7
	"California"	"06"	"15-24 years"	"15-24"	"Male"	"M"	"2021"	"2021"	158	2615434	6.0
	"California"	"06"	"15-24 years"	"15-24"	"Male"	"M"	"2022 "	"2022"	135	2676501	5.0
	"California"	"06"	"25-34 years"	"25-34"	"Female"	"F"	"2018"	"2018"	26	2924517	0.9
	"California"	"06"	"25-34 years"	"25-34"	"Female"	"F"	"2019"	"2019"	21	2926700	0.7
	"California"	"06"	"25-34 years"	"25-34"	"Female"	"F"	"2020"	"2020"	24	2907953	0.8
	"California"	"06"	"25-34 years"	"25-34"	"Female"	"F"	"2021"	"2021"	24	2839969	0.8
	"California"	"06"	"25-34 years"	"25-34"	"Female"	"F"	"2022 "	"2022"	30	2783850	1.1
	"California"	"06"	"25-34 years"	"25-34"	"Male"	"M"	"2018"	"2018"	167	3119282	5.4
	"California"	"06"	"25-34 years"	"25-34"	"Male"	"M"	"2019"	"2019"	182	3126252	5.8
	"California"	"06"	"25-34 years"	"25-34"	"Male"	"M"	"2020"	"2020"	215	3109104	6.9
	"California"	"06"	"25-34 years"	"25-34"	"Male"	"M"	"2021"	"2021"	218	2999673	7.3
	"California"	"06"	"25-34 years"	"25-34"	"Male"	"M"	"2022 "	"2022"	225	2963501	7.6
	"California"	"06"	"35-44 years"	"35-44"	"Female"	"F"	"2018"	"2018"	22	2602784	0.8
	"California"	"06"	"35-44 years"	"35-44"	"Female"	"F"	"2019"	"2019"	24	2609521	0.9
	"California"	"06"	"35-44 years"	"35-44"	"Female"	"F"	"2020"	"2020"	19	2615551	Unreliable
	"California"	"06"	"35-44 years"	"35-44"	"Female"	"F"	"2021"	"2021"	26	2638675	1.0
	"California"	"06"	"35-44 years"	"35-44"	"Female"	"F"	"2022 "	"2022"	25	2615472	1.0
	"California"	"06"	"35-44 years"	"35-44"	"Male"	"M"	"2018"	"2018"	185	2652887	7.0
	"California"	"06"	"35-44 years"	"35-44"	"Male"	"M"	"2019"	"2019"	173	2672579	6.5
	"California"	"06"	"35-44 years"	"35-44"	"Male"	"M"	"2020"	"2020"	153	2690198	5.7
	"California"	"06"	"35-44 years"	"35-44"	"Male"	"M"	"2021"	"2021"	172	2767766	6.2
	"California"	"06"	"35-44 years"	"35-44"	"Male"	"M"	"2022 "	"2022"	188	2775176	6.8
	"California"	"06"	"45-54 years"	"45-54"	"Female"	"F"	"2018"	"2018"	33	2546303	1.3
	"California"	"06"	"45-54 years"	"45-54"	"Female"	"F"	"2019"	"2019"	26	2499374	1.0
	"California"	"06"	"45-54 years"	"45-54"	"Female"	"F"	"2020"	"2020"	32	2465013	1.3
	"California"	"06"	"45-54 years"	"45-54"	"Female"	"F"	"2021"	"2021"	32	2446639	1.3
	"California"	"06"	"45-54 years"	"45-54"	"Female"	"F"	"2022 "	"2022"	25	2406371	1.0
	"California"	"06"	"45-54 years"	"45-54"	"Male"	"M"	"2018"	"2018"	207	2525671	8.2
	"California"	"06"	"45-54 years"	"45-54"	"Male"	"M"	"2019"	"2019"	185	2480371	7.5
	"California"	"06"	"45-54 years"	"45-54"	"Male"	"M"	"2020"	"2020"	153	2445935	6.3
	"California"	"06"	"45-54 years"	"45-54"	"Male"	"M"	"2021"	"2021"	179	2480907	7.2
	"California"	"06"	"45-54 years"	"45-54"	"Male"	"M"	"2022 "	"2022"	191	2463910	7.8
	"California"	"06"	"55-64 years"	"55-64"	"Female"	"F"	"2018"	"2018"	42	2456773	1.7
	"California"	"06"	"55-64 years"	"55-64"	"Female"	"F"	"2019"	"2019"	44	2455116	1.8
	"California"	"06"	"55-64 years"	"55-64"	"Female"	"F"	"2020"	"2020"	33	2437984	1.4
	"California"	"06"	"55-64 years"	"55-64"	"Female"	"F"	"2021"	"2021"	25	2411891	1.0
	"California"	"06"	"55-64 years"	"55-64"	"Female"	"F"	"2022 "	"2022"	35	2357156	1.5
	"California"	"06"	"55-64 years"	"55-64"	"Male"	"M"	"2018"	"2018"	242	2324453	10.4
	"California"	"06"	"55-64 years"	"55-64"	"Male"	"M"	"2019"	"2019"	263	2331519	11.3
	"California"	"06"	"55-64 years"	"55-64"	"Male"	"M"	"2020"	"2020"	229	2324437	9.9
	"California"	"06"	"55-64 years"	"55-64"	"Male"	"M"	"2021"	"2021"	194	2365841	8.2
	"California"	"06"	"55-64 years"	"55-64"	"Male"	"M"	"2022 "	"2022"	251	2330153	10.8
	"California"	"06"	"65-74 years"	"65-74"	"Female"	"F"	"2018"	"2018"	16	1756338	Unreliable
	"California"	"06"	"65-74 years"	"65-74"	"Female"	"F"	"2019"	"2019"	19	1809935	Unreliable
	"California"	"06"	"65-74 years"	"65-74"	"Female"	"F"	"2020"	"2020"	35	1854268	1.9
	"California"	"06"	"65-74 years"	"65-74"	"Female"	"F"	"2021"	"2021"	22	1882333	1.2
	"California"	"06"	"65-74 years"	"65-74"	"Female"	"F"	"2022 "	"2022"	23	1884494	1.2
	"California"	"06"	"65-74 years"	"65-74"	"Male"	"M"	"2018"	"2018"	228	1529076	14.9
	"California"	"06"	"65-74 years"	"65-74"	"Male"	"M"	"2019"	"2019"	211	1576735	13.4
	"California"	"06"	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	230	1615277	14.2
	"California"	"06"	"65-74 years"	"65-74"	"Male"	"M"	"2021"	"2021"	212	1675680	12.7
	"California"	"06"	"65-74 years"	"65-74"	"Male"	"M"	"2022 "	"2022"	229	1676394	13.7
	"California"	"06"	"75-84 years"	"75-84"	"Female"	"F"	"2018"	"2018"	15	922023	Unreliable
	"California"	"06"	"75-84 years"	"75-84"	"Female"	"F"	"2019"	"2019"	11	956230	Unreliable
	"California"	"06"	"75-84 years"	"75-84"	"Female"	"F"	"2020"	"2020"	15	983099	Unreliable
	"California"	"06"	"75-84 years"	"75-84"	"Female"	"F"	"2021"	"2021"	10	961800	Unreliable
	"California"	"06"	"75-84 years"	"75-84"	"Female"	"F"	"2022 "	"2022"	Suppressed	1038517	Suppressed
	"California"	"06"	"75-84 years"	"75-84"	"Male"	"M"	"2018"	"2018"	197	718003	27.4
	"California"	"06"	"75-84 years"	"75-84"	"Male"	"M"	"2019"	"2019"	181	745369	24.3
	"California"	"06"	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	164	767150	21.4
	"California"	"06"	"75-84 years"	"75-84"	"Male"	"M"	"2021"	"2021"	179	759888	23.6
	"California"	"06"	"75-84 years"	"75-84"	"Male"	"M"	"2022 "	"2022"	203	816915	24.8
	"Colorado"	"08"	"5-14 years"	"5-14"	"Female"	"F"	"2018"	"2018"	Suppressed	348327	Suppressed
	"Colorado"	"08"	"5-14 years"	"5-14"	"Female"	"F"	"2019"	"2019"	Suppressed	346851	Suppressed
	"Colorado"	"08"	"5-14 years"	"5-14"	"Female"	"F"	"2020"	"2020"	Suppressed	344895	Suppressed
	"Colorado"	"08"	"5-14 years"	"5-14"	"Female"	"F"	"2021"	"2021"	Suppressed	344334	Suppressed
	"Colorado"	"08"	"5-14 years"	"5-14"	"Female"	"F"	"2022 "	"2022"	Suppressed	334380	Suppressed
	"Colorado"	"08"	"5-14 years"	"5-14"	"Male"	"M"	"2018"	"2018"	Suppressed	365004	Suppressed
	"Colorado"	"08"	"5-14 years"	"5-14"	"Male"	"M"	"2019"	"2019"	Suppressed	363471	Suppressed
	"Colorado"	"08"	"5-14 years"	"5-14"	"Male"	"M"	"2020"	"2020"	Suppressed	361381	Suppressed
	"Colorado"	"08"	"5-14 years"	"5-14"	"Male"	"M"	"2021"	"2021"	Suppressed	362153	Suppressed
	"Colorado"	"08"	"5-14 years"	"5-14"	"Male"	"M"	"2022 "	"2022"	Suppressed	350733	Suppressed
	"Colorado"	"08"	"15-24 years"	"15-24"	"Female"	"F"	"2018"	"2018"	Suppressed	356340	Suppressed
	"Colorado"	"08"	"15-24 years"	"15-24"	"Female"	"F"	"2019"	"2019"	13	356979	Unreliable
	"Colorado"	"08"	"15-24 years"	"15-24"	"Female"	"F"	"2020"	"2020"	13	359301	Unreliable
	"Colorado"	"08"	"15-24 years"	"15-24"	"Female"	"F"	"2021"	"2021"	10	362014	Unreliable
	"Colorado"	"08"	"15-24 years"	"15-24"	"Female"	"F"	"2022 "	"2022"	11	372311	Unreliable
	"Colorado"	"08"	"15-24 years"	"15-24"	"Male"	"M"	"2018"	"2018"	74	385538	19.2
	"Colorado"	"08"	"15-24 years"	"15-24"	"Male"	"M"	"2019"	"2019"	75	386234	19.4
	"Colorado"	"08"	"15-24 years"	"15-24"	"Male"	"M"	"2020"	"2020"	86	387354	22.2
	"Colorado"	"08"	"15-24 years"	"15-24"	"Male"	"M"	"2021"	"2021"	88	389831	22.6
	"Colorado"	"08"	"15-24 years"	"15-24"	"Male"	"M"	"2022 "	"2022"	76	403188	18.8
	"Colorado"	"08"	"25-34 years"	"25-34"	"Female"	"F"	"2018"	"2018"	18	426692	Unreliable
	"Colorado"	"08"	"25-34 years"	"25-34"	"Female"	"F"	"2019"	"2019"	19	434888	Unreliable
	"Colorado"	"08"	"25-34 years"	"25-34"	"Female"	"F"	"2020"	"2020"	13	439756	Unreliable
	"Colorado"	"08"	"25-34 years"	"25-34"	"Female"	"F"	"2021"	"2021"	20	434511	4.6
	"Colorado"	"08"	"25-34 years"	"25-34"	"Female"	"F"	"2022 "	"2022"	20	434808	4.6
	"Colorado"	"08"	"25-34 years"	"25-34"	"Male"	"M"	"2018"	"2018"	100	467730	21.4
	"Colorado"	"08"	"25-34 years"	"25-34"	"Male"	"M"	"2019"	"2019"	109	478466	22.8
	"Colorado"	"08"	"25-34 years"	"25-34"	"Male"	"M"	"2020"	"2020"	104	484254	21.5
	"Colorado"	"08"	"25-34 years"	"25-34"	"Male"	"M"	"2021"	"2021"	125	474213	26.4
	"Colorado"	"08"	"25-34 years"	"25-34"	"Male"	"M"	"2022 "	"2022"	122	480673	25.4
	"Colorado"	"08"	"35-44 years"	"35-44"	"Female"	"F"	"2018"	"2018"	12	378828	Unreliable
	"Colorado"	"08"	"35-44 years"	"35-44"	"Female"	"F"	"2019"	"2019"	13	387274	Unreliable
	"Colorado"	"08"	"35-44 years"	"35-44"	"Female"	"F"	"2020"	"2020"	10	395671	Unreliable
	"Colorado"	"08"	"35-44 years"	"35-44"	"Female"	"F"	"2021"	"2021"	16	403108	Unreliable
	"Colorado"	"08"	"35-44 years"	"35-44"	"Female"	"F"	"2022 "	"2022"	15	403921	Unreliable
	"Colorado"	"08"	"35-44 years"	"35-44"	"Male"	"M"	"2018"	"2018"	92	401251	22.9
	"Colorado"	"08"	"35-44 years"	"35-44"	"Male"	"M"	"2019"	"2019"	91	410797	22.2
	"Colorado"	"08"	"35-44 years"	"35-44"	"Male"	"M"	"2020"	"2020"	84	420447	20.0
	"Colorado"	"08"	"35-44 years"	"35-44"	"Male"	"M"	"2021"	"2021"	98	436706	22.4
	"Colorado"	"08"	"35-44 years"	"35-44"	"Male"	"M"	"2022 "	"2022"	85	443847	19.2
	"Colorado"	"08"	"45-54 years"	"45-54"	"Female"	"F"	"2018"	"2018"	19	350846	Unreliable
	"Colorado"	"08"	"45-54 years"	"45-54"	"Female"	"F"	"2019"	"2019"	14	347628	Unreliable
	"Colorado"	"08"	"45-54 years"	"45-54"	"Female"	"F"	"2020"	"2020"	14	346024	Unreliable
	"Colorado"	"08"	"45-54 years"	"45-54"	"Female"	"F"	"2021"	"2021"	17	344143	Unreliable
	"Colorado"	"08"	"45-54 years"	"45-54"	"Female"	"F"	"2022 "	"2022"	14	341656	Unreliable
	"Colorado"	"08"	"45-54 years"	"45-54"	"Male"	"M"	"2018"	"2018"	83	359325	23.1
	"Colorado"	"08"	"45-54 years"	"45-54"	"Male"	"M"	"2019"	"2019"	71	358522	19.8
	"Colorado"	"08"	"45-54 years"	"45-54"	"Male"	"M"	"2020"	"2020"	75	358921	20.9
	"Colorado"	"08"	"45-54 years"	"45-54"	"Male"	"M"	"2021"	"2021"	86	366024	23.5
	"Colorado"	"08"	"45-54 years"	"45-54"	"Male"	"M"	"2022 "	"2022"	87	367495	23.7
	"Colorado"	"08"	"55-64 years"	"55-64"	"Female"	"F"	"2018"	"2018"	22	364075	6.0
	"Colorado"	"08"	"55-64 years"	"55-64"	"Female"	"F"	"2019"	"2019"	19	365065	Unreliable
	"Colorado"	"08"	"55-64 years"	"55-64"	"Female"	"F"	"2020"	"2020"	10	362781	Unreliable
	"Colorado"	"08"	"55-64 years"	"55-64"	"Female"	"F"	"2021"	"2021"	19	354867	Unreliable
	"Colorado"	"08"	"55-64 years"	"55-64"	"Female"	"F"	"2022 "	"2022"	Suppressed	344628	Suppressed
	"Colorado"	"08"	"55-64 years"	"55-64"	"Male"	"M"	"2018"	"2018"	82	346525	23.7
	"Colorado"	"08"	"55-64 years"	"55-64"	"Male"	"M"	"2019"	"2019"	86	347948	24.7
	"Colorado"	"08"	"55-64 years"	"55-64"	"Male"	"M"	"2020"	"2020"	80	345964	23.1
	"Colorado"	"08"	"55-64 years"	"55-64"	"Male"	"M"	"2021"	"2021"	90	347352	25.9
	"Colorado"	"08"	"55-64 years"	"55-64"	"Male"	"M"	"2022 "	"2022"	101	339228	29.8
	"Colorado"	"08"	"65-74 years"	"65-74"	"Female"	"F"	"2018"	"2018"	Suppressed	261022	Suppressed
	"Colorado"	"08"	"65-74 years"	"65-74"	"Female"	"F"	"2019"	"2019"	11	272545	Unreliable
	"Colorado"	"08"	"65-74 years"	"65-74"	"Female"	"F"	"2020"	"2020"	Suppressed	284327	Suppressed
	"Colorado"	"08"	"65-74 years"	"65-74"	"Female"	"F"	"2021"	"2021"	12	289868	Unreliable
	"Colorado"	"08"	"65-74 years"	"65-74"	"Female"	"F"	"2022 "	"2022"	Suppressed	291154	Suppressed
	"Colorado"	"08"	"65-74 years"	"65-74"	"Male"	"M"	"2018"	"2018"	76	239776	31.7
	"Colorado"	"08"	"65-74 years"	"65-74"	"Male"	"M"	"2019"	"2019"	60	249586	24.0
	"Colorado"	"08"	"65-74 years"	"65-74"	"Male"	"M"	"2020"	"2020"	72	259036	27.8
	"Colorado"	"08"	"65-74 years"	"65-74"	"Male"	"M"	"2021"	"2021"	69	268976	25.7
	"Colorado"	"08"	"65-74 years"	"65-74"	"Male"	"M"	"2022 "	"2022"	65	268885	24.2
	"Colorado"	"08"	"75-84 years"	"75-84"	"Female"	"F"	"2018"	"2018"	Suppressed	120617	Suppressed
	"Colorado"	"08"	"75-84 years"	"75-84"	"Female"	"F"	"2019"	"2019"	Suppressed	126520	Suppressed
	"Colorado"	"08"	"75-84 years"	"75-84"	"Female"	"F"	"2020"	"2020"	Suppressed	132526	Suppressed
	"Colorado"	"08"	"75-84 years"	"75-84"	"Female"	"F"	"2021"	"2021"	Suppressed	130411	Suppressed
	"Colorado"	"08"	"75-84 years"	"75-84"	"Female"	"F"	"2022 "	"2022"	Suppressed	144467	Suppressed
	"Colorado"	"08"	"75-84 years"	"75-84"	"Male"	"M"	"2018"	"2018"	33	98450	33.5
	"Colorado"	"08"	"75-84 years"	"75-84"	"Male"	"M"	"2019"	"2019"	41	103840	39.5
	"Colorado"	"08"	"75-84 years"	"75-84"	"Male"	"M"	"2020"	"2020"	49	109208	44.9
	"Colorado"	"08"	"75-84 years"	"75-84"	"Male"	"M"	"2021"	"2021"	54	109110	49.5
	"Colorado"	"08"	"75-84 years"	"75-84"	"Male"	"M"	"2022 "	"2022"	43	120005	35.8
	"Connecticut"	"09"	"5-14 years"	"5-14"	"Female"	"F"	"2018"	"2018"	0	203168	Unreliable
	"Connecticut"	"09"	"5-14 years"	"5-14"	"Female"	"F"	"2019"	"2019"	0	200703	Unreliable
	"Connecticut"	"09"	"5-14 years"	"5-14"	"Female"	"F"	"2020"	"2020"	Suppressed	198306	Suppressed
	"Connecticut"	"09"	"5-14 years"	"5-14"	"Female"	"F"	"2021"	"2021"	0	202061	Unreliable
	"Connecticut"	"09"	"5-14 years"	"5-14"	"Female"	"F"	"2022 "	"2022"	0	201043	Unreliable
	"Connecticut"	"09"	"5-14 years"	"5-14"	"Male"	"M"	"2018"	"2018"	0	210740	Unreliable
	"Connecticut"	"09"	"5-14 years"	"5-14"	"Male"	"M"	"2019"	"2019"	0	208297	Unreliable
	"Connecticut"	"09"	"5-14 years"	"5-14"	"Male"	"M"	"2020"	"2020"	0	205757	Unreliable
	"Connecticut"	"09"	"5-14 years"	"5-14"	"Male"	"M"	"2021"	"2021"	0	210219	Unreliable
	"Connecticut"	"09"	"5-14 years"	"5-14"	"Male"	"M"	"2022 "	"2022"	0	208755	Unreliable
	"Connecticut"	"09"	"15-24 years"	"15-24"	"Female"	"F"	"2018"	"2018"	Suppressed	236325	Suppressed
	"Connecticut"	"09"	"15-24 years"	"15-24"	"Female"	"F"	"2019"	"2019"	Suppressed	234104	Suppressed
